"","date","GSPC.Adjusted"
"6890","2017-05-04",2389.52002
"6891","2017-05-05",2399.290039
"6892","2017-05-08",2399.379883
"6893","2017-05-09",2396.919922
"6894","2017-05-10",2399.629883
"6895","2017-05-11",2394.439941
"6896","2017-05-12",2390.899902
"6897","2017-05-15",2402.320068
"6898","2017-05-16",2400.669922
"6899","2017-05-17",2357.030029
"6900","2017-05-18",2365.719971
"6901","2017-05-19",2381.72998
"6902","2017-05-22",2394.02002
"6903","2017-05-23",2398.419922
"6904","2017-05-24",2404.389893
"6905","2017-05-25",2415.070068
"6906","2017-05-26",2415.820068
"6907","2017-05-30",2412.909912
"6908","2017-05-31",2411.800049
"6909","2017-06-01",2430.060059
"6910","2017-06-02",2439.070068
"6911","2017-06-05",2436.100098
"6912","2017-06-06",2429.330078
"6913","2017-06-07",2433.139893
"6914","2017-06-08",2433.790039
"6915","2017-06-09",2431.77002
"6916","2017-06-12",2429.389893
"6917","2017-06-13",2440.350098
"6918","2017-06-14",2437.919922
"6919","2017-06-15",2432.459961
"6920","2017-06-16",2433.149902
"6921","2017-06-19",2453.459961
"6922","2017-06-20",2437.030029
"6923","2017-06-21",2435.610107
"6924","2017-06-22",2434.5
"6925","2017-06-23",2438.300049
"6926","2017-06-26",2439.070068
"6927","2017-06-27",2419.379883
"6928","2017-06-28",2440.689941
"6929","2017-06-29",2419.699951
"6930","2017-06-30",2423.409912
"6931","2017-07-03",2429.01001
"6932","2017-07-05",2432.540039
"6933","2017-07-06",2409.75
"6934","2017-07-07",2425.179932
"6935","2017-07-10",2427.429932
"6936","2017-07-11",2425.530029
"6937","2017-07-12",2443.25
"6938","2017-07-13",2447.830078
"6939","2017-07-14",2459.27002
"6940","2017-07-17",2459.139893
"6941","2017-07-18",2460.610107
"6942","2017-07-19",2473.830078
"6943","2017-07-20",2473.449951
"6944","2017-07-21",2472.540039
"6945","2017-07-24",2469.909912
"6946","2017-07-25",2477.129883
"6947","2017-07-26",2477.830078
"6948","2017-07-27",2475.419922
"6949","2017-07-28",2472.100098
"6950","2017-07-31",2470.300049
"6951","2017-08-01",2476.350098
"6952","2017-08-02",2477.570068
"6953","2017-08-03",2472.159912
"6954","2017-08-04",2476.830078
"6955","2017-08-07",2480.909912
"6956","2017-08-08",2474.919922
"6957","2017-08-09",2474.02002
"6958","2017-08-10",2438.209961
"6959","2017-08-11",2441.320068
"6960","2017-08-14",2465.840088
"6961","2017-08-15",2464.610107
"6962","2017-08-16",2468.110107
"6963","2017-08-17",2430.01001
"6964","2017-08-18",2425.550049
"6965","2017-08-21",2428.370117
"6966","2017-08-22",2452.51001
"6967","2017-08-23",2444.040039
"6968","2017-08-24",2438.969971
"6969","2017-08-25",2443.050049
"6970","2017-08-28",2444.23999
"6971","2017-08-29",2446.300049
"6972","2017-08-30",2457.590088
"6973","2017-08-31",2471.649902
"6974","2017-09-01",2476.550049
"6975","2017-09-05",2457.850098
"6976","2017-09-06",2465.540039
"6977","2017-09-07",2465.100098
"6978","2017-09-08",2461.429932
"6979","2017-09-11",2488.110107
"6980","2017-09-12",2496.47998
"6981","2017-09-13",2498.370117
"6982","2017-09-14",2495.620117
"6983","2017-09-15",2500.22998
"6984","2017-09-18",2503.870117
"6985","2017-09-19",2506.649902
"6986","2017-09-20",2508.23999
"6987","2017-09-21",2500.600098
"6988","2017-09-22",2502.219971
"6989","2017-09-25",2496.659912
"6990","2017-09-26",2496.840088
"6991","2017-09-27",2507.040039
"6992","2017-09-28",2510.060059
"6993","2017-09-29",2519.360107
"6994","2017-10-02",2529.120117
"6995","2017-10-03",2534.580078
"6996","2017-10-04",2537.73999
"6997","2017-10-05",2552.070068
"6998","2017-10-06",2549.330078
"6999","2017-10-09",2544.72998
"7000","2017-10-10",2550.639893
"7001","2017-10-11",2555.23999
"7002","2017-10-12",2550.929932
"7003","2017-10-13",2553.169922
"7004","2017-10-16",2557.639893
"7005","2017-10-17",2559.360107
"7006","2017-10-18",2561.26001
"7007","2017-10-19",2562.100098
"7008","2017-10-20",2575.209961
"7009","2017-10-23",2564.97998
"7010","2017-10-24",2569.129883
"7011","2017-10-25",2557.149902
"7012","2017-10-26",2560.399902
"7013","2017-10-27",2581.070068
"7014","2017-10-30",2572.830078
"7015","2017-10-31",2575.26001
"7016","2017-11-01",2579.360107
"7017","2017-11-02",2579.850098
"7018","2017-11-03",2587.840088
"7019","2017-11-06",2591.129883
"7020","2017-11-07",2590.639893
"7021","2017-11-08",2594.379883
"7022","2017-11-09",2584.620117
"7023","2017-11-10",2582.300049
"7024","2017-11-13",2584.840088
"7025","2017-11-14",2578.870117
"7026","2017-11-15",2564.620117
"7027","2017-11-16",2585.639893
"7028","2017-11-17",2578.850098
"7029","2017-11-20",2582.139893
"7030","2017-11-21",2599.030029
"7031","2017-11-22",2597.080078
"7032","2017-11-24",2602.419922
"7033","2017-11-27",2601.419922
"7034","2017-11-28",2627.040039
"7035","2017-11-29",2626.070068
"7036","2017-11-30",2647.580078
"7037","2017-12-01",2642.219971
"7038","2017-12-04",2639.439941
"7039","2017-12-05",2629.570068
"7040","2017-12-06",2629.27002
"7041","2017-12-07",2636.97998
"7042","2017-12-08",2651.5
"7043","2017-12-11",2659.98999
"7044","2017-12-12",2664.110107
"7045","2017-12-13",2662.850098
"7046","2017-12-14",2652.01001
"7047","2017-12-15",2675.810059
"7048","2017-12-18",2690.159912
"7049","2017-12-19",2681.469971
"7050","2017-12-20",2679.25
"7051","2017-12-21",2684.570068
"7052","2017-12-22",2683.340088
"7053","2017-12-26",2680.5
"7054","2017-12-27",2682.620117
"7055","2017-12-28",2687.540039
"7056","2017-12-29",2673.610107
"7057","2018-01-02",2695.810059
"7058","2018-01-03",2713.060059
"7059","2018-01-04",2723.98999
"7060","2018-01-05",2743.149902
"7061","2018-01-08",2747.709961
"7062","2018-01-09",2751.290039
"7063","2018-01-10",2748.22998
"7064","2018-01-11",2767.560059
"7065","2018-01-12",2786.23999
"7066","2018-01-16",2776.419922
"7067","2018-01-17",2802.560059
"7068","2018-01-18",2798.030029
"7069","2018-01-19",2810.300049
"7070","2018-01-22",2832.969971
"7071","2018-01-23",2839.129883
"7072","2018-01-24",2837.540039
"7073","2018-01-25",2839.25
"7074","2018-01-26",2872.870117
"7075","2018-01-29",2853.530029
"7076","2018-01-30",2822.429932
"7077","2018-01-31",2823.810059
"7078","2018-02-01",2821.97998
"7079","2018-02-02",2762.129883
"7080","2018-02-05",2648.939941
"7081","2018-02-06",2695.139893
"7082","2018-02-07",2681.659912
"7083","2018-02-08",2581
"7084","2018-02-09",2619.550049
"7085","2018-02-12",2656
"7086","2018-02-13",2662.939941
"7087","2018-02-14",2698.629883
"7088","2018-02-15",2731.199951
"7089","2018-02-16",2732.219971
"7090","2018-02-20",2716.26001
"7091","2018-02-21",2701.330078
"7092","2018-02-22",2703.959961
"7093","2018-02-23",2747.300049
"7094","2018-02-26",2779.600098
"7095","2018-02-27",2744.280029
"7096","2018-02-28",2713.830078
"7097","2018-03-01",2677.669922
"7098","2018-03-02",2691.25
"7099","2018-03-05",2720.939941
"7100","2018-03-06",2728.120117
"7101","2018-03-07",2726.800049
"7102","2018-03-08",2738.969971
"7103","2018-03-09",2786.570068
"7104","2018-03-12",2783.02002
"7105","2018-03-13",2765.310059
"7106","2018-03-14",2749.47998
"7107","2018-03-15",2747.330078
"7108","2018-03-16",2752.01001
"7109","2018-03-19",2712.919922
"7110","2018-03-20",2716.939941
"7111","2018-03-21",2711.929932
"7112","2018-03-22",2643.689941
"7113","2018-03-23",2588.26001
"7114","2018-03-26",2658.550049
"7115","2018-03-27",2612.620117
"7116","2018-03-28",2605
"7117","2018-03-29",2640.870117
"7118","2018-04-02",2581.879883
"7119","2018-04-03",2614.449951
"7120","2018-04-04",2644.689941
"7121","2018-04-05",2662.840088
"7122","2018-04-06",2604.469971
"7123","2018-04-09",2613.159912
"7124","2018-04-10",2656.870117
"7125","2018-04-11",2642.189941
"7126","2018-04-12",2663.98999
"7127","2018-04-13",2656.300049
"7128","2018-04-16",2677.840088
"7129","2018-04-17",2706.389893
"7130","2018-04-18",2708.639893
"7131","2018-04-19",2693.129883
"7132","2018-04-20",2670.139893
"7133","2018-04-23",2670.290039
"7134","2018-04-24",2634.560059
"7135","2018-04-25",2639.399902
"7136","2018-04-26",2666.939941
"7137","2018-04-27",2669.909912
"7138","2018-04-30",2648.050049
"7139","2018-05-01",2654.800049
"7140","2018-05-02",2635.669922
"7141","2018-05-03",2629.72998
"7142","2018-05-04",2663.419922
"7143","2018-05-07",2672.629883
"7144","2018-05-08",2671.919922
"7145","2018-05-09",2697.790039
"7146","2018-05-10",2723.070068
"7147","2018-05-11",2727.719971
"7148","2018-05-14",2730.129883
"7149","2018-05-15",2711.449951
"7150","2018-05-16",2722.459961
"7151","2018-05-17",2720.129883
"7152","2018-05-18",2712.969971
"7153","2018-05-21",2733.01001
"7154","2018-05-22",2724.439941
"7155","2018-05-23",2733.290039
"7156","2018-05-24",2727.76001
"7157","2018-05-25",2721.330078
"7158","2018-05-29",2689.860107
"7159","2018-05-30",2724.01001
"7160","2018-05-31",2705.27002
"7161","2018-06-01",2734.620117
"7162","2018-06-04",2746.870117
"7163","2018-06-05",2748.800049
"7164","2018-06-06",2772.350098
"7165","2018-06-07",2770.370117
"7166","2018-06-08",2779.030029
"7167","2018-06-11",2782
"7168","2018-06-12",2786.850098
"7169","2018-06-13",2775.629883
"7170","2018-06-14",2782.48999
"7171","2018-06-15",2779.659912
"7172","2018-06-18",2773.75
"7173","2018-06-19",2762.590088
"7174","2018-06-20",2767.320068
"7175","2018-06-21",2749.76001
"7176","2018-06-22",2754.879883
"7177","2018-06-25",2717.070068
"7178","2018-06-26",2723.060059
"7179","2018-06-27",2699.629883
"7180","2018-06-28",2716.310059
"7181","2018-06-29",2718.370117
"7182","2018-07-02",2726.709961
"7183","2018-07-03",2713.219971
"7184","2018-07-05",2736.610107
"7185","2018-07-06",2759.820068
"7186","2018-07-09",2784.169922
"7187","2018-07-10",2793.840088
"7188","2018-07-11",2774.02002
"7189","2018-07-12",2798.290039
"7190","2018-07-13",2801.310059
"7191","2018-07-16",2798.429932
"7192","2018-07-17",2809.550049
"7193","2018-07-18",2815.620117
"7194","2018-07-19",2804.48999
"7195","2018-07-20",2801.830078
"7196","2018-07-23",2806.97998
"7197","2018-07-24",2820.399902
"7198","2018-07-25",2846.070068
"7199","2018-07-26",2837.439941
"7200","2018-07-27",2818.820068
"7201","2018-07-30",2802.600098
"7202","2018-07-31",2816.290039
"7203","2018-08-01",2813.360107
"7204","2018-08-02",2827.219971
"7205","2018-08-03",2840.350098
"7206","2018-08-06",2850.399902
"7207","2018-08-07",2858.449951
"7208","2018-08-08",2857.699951
"7209","2018-08-09",2853.580078
"7210","2018-08-10",2833.280029
"7211","2018-08-13",2821.929932
"7212","2018-08-14",2839.959961
"7213","2018-08-15",2818.370117
"7214","2018-08-16",2840.689941
"7215","2018-08-17",2850.129883
"7216","2018-08-20",2857.050049
"7217","2018-08-21",2862.959961
"7218","2018-08-22",2861.820068
"7219","2018-08-23",2856.97998
"7220","2018-08-24",2874.689941
"7221","2018-08-27",2896.73999
"7222","2018-08-28",2897.52002
"7223","2018-08-29",2914.040039
"7224","2018-08-30",2901.129883
"7225","2018-08-31",2901.52002
"7226","2018-09-04",2896.719971
"7227","2018-09-05",2888.600098
"7228","2018-09-06",2878.050049
"7229","2018-09-07",2871.679932
"7230","2018-09-10",2877.129883
"7231","2018-09-11",2887.889893
"7232","2018-09-12",2888.919922
"7233","2018-09-13",2904.179932
"7234","2018-09-14",2904.97998
"7235","2018-09-17",2888.800049
"7236","2018-09-18",2904.310059
"7237","2018-09-19",2907.949951
"7238","2018-09-20",2930.75
"7239","2018-09-21",2929.669922
"7240","2018-09-24",2919.370117
"7241","2018-09-25",2915.560059
"7242","2018-09-26",2905.969971
"7243","2018-09-27",2914
"7244","2018-09-28",2913.97998
"7245","2018-10-01",2924.590088
"7246","2018-10-02",2923.429932
"7247","2018-10-03",2925.51001
"7248","2018-10-04",2901.610107
"7249","2018-10-05",2885.570068
"7250","2018-10-08",2884.429932
"7251","2018-10-09",2880.340088
"7252","2018-10-10",2785.679932
"7253","2018-10-11",2728.370117
"7254","2018-10-12",2767.129883
"7255","2018-10-15",2750.790039
"7256","2018-10-16",2809.919922
"7257","2018-10-17",2809.209961
"7258","2018-10-18",2768.780029
"7259","2018-10-19",2767.780029
"7260","2018-10-22",2755.879883
"7261","2018-10-23",2740.689941
"7262","2018-10-24",2656.100098
"7263","2018-10-25",2705.570068
"7264","2018-10-26",2658.689941
"7265","2018-10-29",2641.25
"7266","2018-10-30",2682.629883
"7267","2018-10-31",2711.73999
"7268","2018-11-01",2740.370117
"7269","2018-11-02",2723.060059
"7270","2018-11-05",2738.310059
"7271","2018-11-06",2755.449951
"7272","2018-11-07",2813.889893
"7273","2018-11-08",2806.830078
"7274","2018-11-09",2781.01001
"7275","2018-11-12",2726.219971
"7276","2018-11-13",2722.179932
"7277","2018-11-14",2701.580078
"7278","2018-11-15",2730.199951
"7279","2018-11-16",2736.27002
"7280","2018-11-19",2690.72998
"7281","2018-11-20",2641.889893
"7282","2018-11-21",2649.929932
"7283","2018-11-23",2632.560059
"7284","2018-11-26",2673.449951
"7285","2018-11-27",2682.169922
"7286","2018-11-28",2743.790039
"7287","2018-11-29",2737.800049
"7288","2018-11-30",2760.169922
"7289","2018-12-03",2790.370117
"7290","2018-12-04",2700.060059
"7291","2018-12-06",2695.949951
"7292","2018-12-07",2633.080078
"7293","2018-12-10",2637.719971
"7294","2018-12-11",2636.780029
"7295","2018-12-12",2651.070068
"7296","2018-12-13",2650.540039
"7297","2018-12-14",2599.949951
"7298","2018-12-17",2545.939941
"7299","2018-12-18",2546.159912
"7300","2018-12-19",2506.959961
"7301","2018-12-20",2467.419922
"7302","2018-12-21",2416.620117
"7303","2018-12-24",2351.100098
"7304","2018-12-26",2467.699951
"7305","2018-12-27",2488.830078
"7306","2018-12-28",2485.73999
"7307","2018-12-31",2506.850098
"7308","2019-01-02",2510.030029
"7309","2019-01-03",2447.889893
"7310","2019-01-04",2531.939941
"7311","2019-01-07",2549.689941
"7312","2019-01-08",2574.409912
"7313","2019-01-09",2584.959961
"7314","2019-01-10",2596.639893
"7315","2019-01-11",2596.26001
"7316","2019-01-14",2582.610107
"7317","2019-01-15",2610.300049
"7318","2019-01-16",2616.100098
"7319","2019-01-17",2635.959961
"7320","2019-01-18",2670.709961
"7321","2019-01-22",2632.899902
"7322","2019-01-23",2638.699951
"7323","2019-01-24",2642.330078
"7324","2019-01-25",2664.76001
"7325","2019-01-28",2643.850098
"7326","2019-01-29",2640
"7327","2019-01-30",2681.050049
"7328","2019-01-31",2704.100098
"7329","2019-02-01",2706.530029
"7330","2019-02-04",2724.870117
"7331","2019-02-05",2737.699951
"7332","2019-02-06",2731.610107
"7333","2019-02-07",2706.050049
"7334","2019-02-08",2707.879883
"7335","2019-02-11",2709.800049
"7336","2019-02-12",2744.72998
"7337","2019-02-13",2753.030029
"7338","2019-02-14",2745.72998
"7339","2019-02-15",2775.600098
"7340","2019-02-19",2779.76001
"7341","2019-02-20",2784.699951
"7342","2019-02-21",2774.879883
"7343","2019-02-22",2792.669922
"7344","2019-02-25",2796.110107
"7345","2019-02-26",2793.899902
"7346","2019-02-27",2792.379883
"7347","2019-02-28",2784.48999
"7348","2019-03-01",2803.689941
"7349","2019-03-04",2792.810059
"7350","2019-03-05",2789.649902
"7351","2019-03-06",2771.449951
"7352","2019-03-07",2748.929932
"7353","2019-03-08",2743.070068
"7354","2019-03-11",2783.300049
"7355","2019-03-12",2791.52002
"7356","2019-03-13",2810.919922
"7357","2019-03-14",2808.47998
"7358","2019-03-15",2822.47998
"7359","2019-03-18",2832.939941
"7360","2019-03-19",2832.570068
"7361","2019-03-20",2824.22998
"7362","2019-03-21",2854.879883
"7363","2019-03-22",2800.709961
"7364","2019-03-25",2798.360107
"7365","2019-03-26",2818.459961
"7366","2019-03-27",2805.370117
"7367","2019-03-28",2815.439941
"7368","2019-03-29",2834.399902
"7369","2019-04-01",2867.189941
"7370","2019-04-02",2867.23999
"7371","2019-04-03",2873.399902
"7372","2019-04-04",2879.389893
"7373","2019-04-05",2892.73999
"7374","2019-04-08",2895.77002
"7375","2019-04-09",2878.199951
"7376","2019-04-10",2888.209961
"7377","2019-04-11",2888.320068
"7378","2019-04-12",2907.409912
"7379","2019-04-15",2905.580078
"7380","2019-04-16",2907.060059
"7381","2019-04-17",2900.449951
"7382","2019-04-18",2905.030029
"7383","2019-04-22",2907.969971
"7384","2019-04-23",2933.679932
"7385","2019-04-24",2927.25
"7386","2019-04-25",2926.169922
"7387","2019-04-26",2939.879883
"7388","2019-04-29",2943.030029
"7389","2019-04-30",2945.830078
"7390","2019-05-01",2923.72998
"7391","2019-05-02",2917.52002
"7392","2019-05-03",2945.639893
"7393","2019-05-06",2932.469971
"7394","2019-05-07",2884.050049
"7395","2019-05-08",2879.419922
"7396","2019-05-09",2870.719971
"7397","2019-05-10",2881.399902
"7398","2019-05-13",2811.870117
"7399","2019-05-14",2834.409912
"7400","2019-05-15",2850.959961
"7401","2019-05-16",2876.320068
"7402","2019-05-17",2859.530029
"7403","2019-05-20",2840.22998
"7404","2019-05-21",2864.360107
"7405","2019-05-22",2856.27002
"7406","2019-05-23",2822.23999
"7407","2019-05-24",2826.060059
"7408","2019-05-28",2802.389893
"7409","2019-05-29",2783.02002
"7410","2019-05-30",2788.860107
"7411","2019-05-31",2752.060059
"7412","2019-06-03",2744.449951
"7413","2019-06-04",2803.27002
"7414","2019-06-05",2826.149902
"7415","2019-06-06",2843.48999
"7416","2019-06-07",2873.340088
"7417","2019-06-10",2886.72998
"7418","2019-06-11",2885.719971
"7419","2019-06-12",2879.840088
"7420","2019-06-13",2891.639893
"7421","2019-06-14",2886.97998
"7422","2019-06-17",2889.669922
"7423","2019-06-18",2917.75
"7424","2019-06-19",2926.459961
"7425","2019-06-20",2954.179932
"7426","2019-06-21",2950.459961
"7427","2019-06-24",2945.350098
"7428","2019-06-25",2917.379883
"7429","2019-06-26",2913.780029
"7430","2019-06-27",2924.919922
"7431","2019-06-28",2941.76001
"7432","2019-07-01",2964.330078
"7433","2019-07-02",2973.01001
"7434","2019-07-03",2995.820068
"7435","2019-07-05",2990.409912
"7436","2019-07-08",2975.949951
"7437","2019-07-09",2979.629883
"7438","2019-07-10",2993.070068
"7439","2019-07-11",2999.909912
"7440","2019-07-12",3013.77002
"7441","2019-07-15",3014.300049
"7442","2019-07-16",3004.040039
"7443","2019-07-17",2984.419922
"7444","2019-07-18",2995.110107
"7445","2019-07-19",2976.610107
"7446","2019-07-22",2985.030029
"7447","2019-07-23",3005.469971
"7448","2019-07-24",3019.560059
"7449","2019-07-25",3003.669922
"7450","2019-07-26",3025.860107
"7451","2019-07-29",3020.969971
"7452","2019-07-30",3013.179932
"7453","2019-07-31",2980.379883
"7454","2019-08-01",2953.560059
"7455","2019-08-02",2932.050049
"7456","2019-08-05",2844.73999
"7457","2019-08-06",2881.77002
"7458","2019-08-07",2883.97998
"7459","2019-08-08",2938.090088
"7460","2019-08-09",2918.649902
"7461","2019-08-12",2882.699951
"7462","2019-08-13",2926.320068
"7463","2019-08-14",2840.600098
"7464","2019-08-15",2847.600098
"7465","2019-08-16",2888.679932
"7466","2019-08-19",2923.649902
"7467","2019-08-20",2900.51001
"7468","2019-08-21",2924.429932
"7469","2019-08-22",2922.949951
"7470","2019-08-23",2847.110107
"7471","2019-08-26",2878.379883
"7472","2019-08-27",2869.159912
"7473","2019-08-28",2887.939941
"7474","2019-08-29",2924.580078
"7475","2019-08-30",2926.459961
"7476","2019-09-03",2906.27002
"7477","2019-09-04",2937.780029
"7478","2019-09-05",2976
"7479","2019-09-06",2978.709961
"7480","2019-09-09",2978.429932
"7481","2019-09-10",2979.389893
"7482","2019-09-11",3000.929932
"7483","2019-09-12",3009.570068
"7484","2019-09-13",3007.389893
"7485","2019-09-16",2997.959961
"7486","2019-09-17",3005.699951
"7487","2019-09-18",3006.72998
"7488","2019-09-19",3006.790039
"7489","2019-09-20",2992.070068
"7490","2019-09-23",2991.780029
"7491","2019-09-24",2966.600098
"7492","2019-09-25",2984.870117
"7493","2019-09-26",2977.620117
"7494","2019-09-27",2961.790039
"7495","2019-09-30",2976.73999
"7496","2019-10-01",2940.25
"7497","2019-10-02",2887.610107
"7498","2019-10-03",2910.629883
"7499","2019-10-04",2952.01001
"7500","2019-10-07",2938.790039
"7501","2019-10-08",2893.060059
"7502","2019-10-09",2919.399902
"7503","2019-10-10",2938.129883
"7504","2019-10-11",2970.27002
"7505","2019-10-14",2966.149902
"7506","2019-10-15",2995.679932
"7507","2019-10-16",2989.689941
"7508","2019-10-17",2997.949951
"7509","2019-10-18",2986.199951
"7510","2019-10-21",3006.719971
"7511","2019-10-22",2995.98999
"7512","2019-10-23",3004.52002
"7513","2019-10-24",3010.290039
"7514","2019-10-25",3022.550049
"7515","2019-10-28",3039.419922
"7516","2019-10-29",3036.889893
"7517","2019-10-30",3046.77002
"7518","2019-10-31",3037.560059
"7519","2019-11-01",3066.909912
"7520","2019-11-04",3078.27002
"7521","2019-11-05",3074.620117
"7522","2019-11-06",3076.780029
"7523","2019-11-07",3085.179932
"7524","2019-11-08",3093.080078
"7525","2019-11-11",3087.01001
"7526","2019-11-12",3091.840088
"7527","2019-11-13",3094.040039
"7528","2019-11-14",3096.629883
"7529","2019-11-15",3120.459961
"7530","2019-11-18",3122.030029
"7531","2019-11-19",3120.179932
"7532","2019-11-20",3108.459961
"7533","2019-11-21",3103.540039
"7534","2019-11-22",3110.290039
"7535","2019-11-25",3133.639893
"7536","2019-11-26",3140.52002
"7537","2019-11-27",3153.629883
"7538","2019-11-29",3140.97998
"7539","2019-12-02",3113.870117
"7540","2019-12-03",3093.199951
"7541","2019-12-04",3112.76001
"7542","2019-12-05",3117.429932
"7543","2019-12-06",3145.909912
"7544","2019-12-09",3135.959961
"7545","2019-12-10",3132.52002
"7546","2019-12-11",3141.629883
"7547","2019-12-12",3168.570068
"7548","2019-12-13",3168.800049
"7549","2019-12-16",3191.449951
"7550","2019-12-17",3192.52002
"7551","2019-12-18",3191.139893
"7552","2019-12-19",3205.370117
"7553","2019-12-20",3221.219971
"7554","2019-12-23",3224.01001
"7555","2019-12-24",3223.379883
"7556","2019-12-26",3239.909912
"7557","2019-12-27",3240.02002
"7558","2019-12-30",3221.290039
"7559","2019-12-31",3230.780029
"7560","2020-01-02",3257.850098
"7561","2020-01-03",3234.850098
"7562","2020-01-06",3246.280029
"7563","2020-01-07",3237.179932
"7564","2020-01-08",3253.050049
"7565","2020-01-09",3274.699951
"7566","2020-01-10",3265.350098
"7567","2020-01-13",3288.129883
"7568","2020-01-14",3283.149902
"7569","2020-01-15",3289.290039
"7570","2020-01-16",3316.810059
"7571","2020-01-17",3329.620117
"7572","2020-01-21",3320.790039
"7573","2020-01-22",3321.75
"7574","2020-01-23",3325.540039
"7575","2020-01-24",3295.469971
"7576","2020-01-27",3243.629883
"7577","2020-01-28",3276.23999
"7578","2020-01-29",3273.399902
"7579","2020-01-30",3283.659912
"7580","2020-01-31",3225.52002
"7581","2020-02-03",3248.919922
"7582","2020-02-04",3297.590088
"7583","2020-02-05",3334.689941
"7584","2020-02-06",3345.780029
"7585","2020-02-07",3327.709961
"7586","2020-02-10",3352.090088
"7587","2020-02-11",3357.75
"7588","2020-02-12",3379.449951
"7589","2020-02-13",3373.939941
"7590","2020-02-14",3380.159912
"7591","2020-02-18",3370.290039
"7592","2020-02-19",3386.149902
"7593","2020-02-20",3373.22998
"7594","2020-02-21",3337.75
"7595","2020-02-24",3225.889893
"7596","2020-02-25",3128.209961
"7597","2020-02-26",3116.389893
"7598","2020-02-27",2978.76001
"7599","2020-02-28",2954.219971
"7600","2020-03-02",3090.22998
"7601","2020-03-03",3003.370117
"7602","2020-03-04",3130.120117
"7603","2020-03-05",3023.939941
"7604","2020-03-06",2972.370117
"7605","2020-03-09",2746.560059
"7606","2020-03-10",2882.22998
"7607","2020-03-11",2741.379883
"7608","2020-03-12",2480.639893
"7609","2020-03-13",2711.02002
"7610","2020-03-16",2386.129883
"7611","2020-03-17",2529.189941
"7612","2020-03-18",2398.100098
"7613","2020-03-19",2409.389893
"7614","2020-03-20",2304.919922
"7615","2020-03-23",2237.399902
"7616","2020-03-24",2447.330078
"7617","2020-03-25",2475.560059
"7618","2020-03-26",2630.070068
"7619","2020-03-27",2541.469971
"7620","2020-03-30",2626.649902
"7621","2020-03-31",2584.590088
"7622","2020-04-01",2470.5
"7623","2020-04-02",2526.899902
"7624","2020-04-03",2488.649902
"7625","2020-04-06",2663.679932
"7626","2020-04-07",2659.409912
"7627","2020-04-08",2749.97998
"7628","2020-04-09",2789.820068
"7629","2020-04-13",2761.629883
"7630","2020-04-14",2846.060059
"7631","2020-04-15",2783.360107
"7632","2020-04-16",2799.550049
"7633","2020-04-17",2874.560059
"7634","2020-04-20",2823.159912
"7635","2020-04-21",2736.560059
"7636","2020-04-22",2799.310059
"7637","2020-04-23",2797.800049
"7638","2020-04-24",2836.73999
"7639","2020-04-27",2878.47998
"7640","2020-04-28",2863.389893
"7641","2020-04-29",2939.51001
"7642","2020-04-30",2912.429932
"7643","2020-05-01",2830.709961
"7644","2020-05-04",2842.73999
"7645","2020-05-05",2868.439941
"7646","2020-05-06",2848.419922
"7647","2020-05-07",2881.189941
"7648","2020-05-08",2929.800049
"7649","2020-05-11",2930.189941
"7650","2020-05-12",2870.120117
"7651","2020-05-13",2820
"7652","2020-05-14",2852.5
"7653","2020-05-15",2863.699951
"7654","2020-05-18",2953.909912
"7655","2020-05-19",2922.939941
"7656","2020-05-20",2971.610107
"7657","2020-05-21",2948.51001
"7658","2020-05-22",2955.449951
"7659","2020-05-26",2991.77002
"7660","2020-05-27",3036.129883
"7661","2020-05-28",3029.72998
"7662","2020-05-29",3044.310059
"7663","2020-06-01",3055.72998
"7664","2020-06-02",3080.820068
"7665","2020-06-03",3122.870117
"7666","2020-06-04",3112.350098
"7667","2020-06-05",3193.929932
"7668","2020-06-08",3232.389893
"7669","2020-06-09",3207.179932
"7670","2020-06-10",3190.139893
"7671","2020-06-11",3002.100098
"7672","2020-06-12",3041.310059
"7673","2020-06-15",3066.590088
"7674","2020-06-16",3124.73999
"7675","2020-06-17",3113.48999
"7676","2020-06-18",3115.340088
"7677","2020-06-19",3097.73999
"7678","2020-06-22",3117.860107
"7679","2020-06-23",3131.290039
"7680","2020-06-24",3050.330078
"7681","2020-06-25",3083.76001
"7682","2020-06-26",3009.050049
"7683","2020-06-29",3053.23999
"7684","2020-06-30",3100.290039
"7685","2020-07-01",3115.860107
"7686","2020-07-02",3130.01001
"7687","2020-07-06",3179.719971
"7688","2020-07-07",3145.320068
"7689","2020-07-08",3169.939941
"7690","2020-07-09",3152.050049
"7691","2020-07-10",3185.040039
"7692","2020-07-13",3155.219971
"7693","2020-07-14",3197.52002
"7694","2020-07-15",3226.560059
"7695","2020-07-16",3215.570068
"7696","2020-07-17",3224.72998
"7697","2020-07-20",3251.840088
"7698","2020-07-21",3257.300049
"7699","2020-07-22",3276.02002
"7700","2020-07-23",3235.659912
"7701","2020-07-24",3215.629883
"7702","2020-07-27",3239.409912
"7703","2020-07-28",3218.439941
"7704","2020-07-29",3258.439941
"7705","2020-07-30",3246.219971
"7706","2020-07-31",3271.120117
"7707","2020-08-03",3294.610107
"7708","2020-08-04",3306.51001
"7709","2020-08-05",3327.77002
"7710","2020-08-06",3349.159912
"7711","2020-08-07",3351.280029
"7712","2020-08-10",3360.469971
"7713","2020-08-11",3333.689941
"7714","2020-08-12",3380.350098
